OPEN,SMA 5,SMA 10,EMA 5,EMA 10,MACD,WILLR,SO,AD,RSI,ROC1,ROC2,ROC3,ROC5,ROC10,MFI,HIGH,LOW,VOLUME,CLOSE
0.036220627,0.037749099,0.03796155,0.037435077,0.038070896,0.614792509,0.13636406,0.332943067,0.260402807,0.45943137,0.430309735,0.350982171,0.327481511,0.511885763,0.393185713,0.315849656,0.03634912,0.036575891,0.097104305,0.036480486
0.036220627,0.037495734,0.037864263,0.037296023,0.037966462,0.613879919,0.163637337,0.208446205,0.269152812,0.482129837,0.448031101,0.383351776,0.365351751,0.48162094,0.414333065,0.315796898,0.03634912,0.036617935,0.063478577,0.037207507
0.03613839,0.037373273,0.03778601,0.037449205,0.03801675,0.613791898,0.481817039,0.253717972,0.307915813,0.501913404,0.495372764,0.43712351,0.428052167,0.512445838,0.421488878,0.315759066,0.036842423,0.036954265,0.05804008,0.036979017
0.036837403,0.037347937,0.037760631,0.037474052,0.038015236,0.613283042,0.381818901,0.337059389,0.247067321,0.389413502,0.427600257,0.419957671,0.426048904,0.535123884,0.439945254,0.315902965,0.036883534,0.037332634,0.045798204,0.03681284
0.036590694,0.037390165,0.037739482,0.037434415,0.037982971,0.612598123,0.346939629,0.39929761,0.239640833,0.386296527,0.431893843,0.367871439,0.414203345,0.551373189,0.441423447,0.314832473,0.036965751,0.03712243,0.053282972,0.035898866
0.036097275,0.037284596,0.037625275,0.037098868,0.037785932,0.611180792,0,0.235702081,0.228327379,0.360263786,0.379017752,0.32794761,0.330665267,0.5155435,0.407877367,0.314671771,0.036061362,0.036365687,0.041568962,0.036542799
0.035562734,0.037297264,0.037504723,0.037092947,0.037744938,0.610667886,0.312498286,0.21216505,0.310703666,0.371726627,0.490132247,0.374912901,0.374789359,0.544240417,0.406335382,0.314865929,0.036266902,0.036281605,0.079819306,0.036438939
0.036343984,0.037141022,0.037365137,0.037053873,0.037692006,0.610061554,0.267856,0.185313098,0.228074839,0.419394732,0.436198445,0.422868738,0.377889249,0.503979106,0.39969105,0.315956307,0.036472448,0.036912221,0.04188442,0.036272762
0.036056154,0.036997448,0.037280539,0.036971618,0.037617671,0.609299643,0.196427429,0.252007811,0.303797157,0.42287626,0.431735523,0.374806904,0.41663416,0.506801233,0.418613515,0.315631061,0.036020251,0.036281605,0.097627966,0.034610992
0.035480498,0.036549835,0.037077505,0.036354743,0.037246595,0.607340558,0.06593402,0.168289701,0.165316502,0.316538197,0.324593536,0.283098042,0.297429528,0.433577851,0.375096765,0.315635516,0.035485842,0.034810158,0.180349485,0.033904742
0.034473101,0.03614445,0.036821597,0.035704608,0.036811122,0.60498091,0.129136431,0.12118904,0.236737206,0.210945245,0.390805525,0.250737138,0.266028147,0.44146449,0.355401681,0.315075188,0.034437572,0.033711828,0.178460943,0.033323122
0.033547942,0.035489924,0.036500126,0.035074451,0.036346228,0.602709579,0.052173942,0.0722094,0.193381095,0.183994379,0.399297475,0.311236263,0.243912842,0.382779658,0.331593348,0.315184456,0.033964822,0.033506882,0.142122276,0.034901804
0.032848928,0.035177441,0.036265368,0.035188259,0.036260595,0.602451053,0.512195376,0.223732398,0.445329169,0.359500004,0.565695982,0.453302553,0.412795803,0.465354606,0.364809184,0.315087711,0.034581453,0.032708096,0.234484194,0.035483424
0.035316025,0.035016976,0.036113092,0.035460847,0.03629912,0.603066861,0.626016455,0.392442393,0.292065309,0.427488317,0.48672115,0.528539096,0.484190797,0.502075036,0.394097461,0.316478634,0.035403625,0.03544078,0.161018215,0.036397398
0.035151552,0.035380134,0.036070793,0.035951702,0.036501282,0.604901491,0.80487815,0.648014597,0.362907626,0.495489034,0.510357522,0.482183059,0.569440046,0.633512873,0.433720561,0.315474928,0.036020251,0.035524862,0.124648001,0.036766098
0.035316025,0.035961818,0.036159091,0.036403655,0.036735527,0.606862796,0.877031609,0.771890616,0.335379269,0.512333164,0.469903405,0.467979797,0.497281936,0.691875992,0.481785449,0.315462367,0.036554665,0.036155478,0.125529181,0.036355851
0.036390242,0.03657834,0.036140057,0.03656622,0.036850593,0.607998212,0.796747553,0.82986043,0.270746652,0.44831292,0.414569639,0.38820742,0.443248642,0.703428899,0.442103825,0.315746647,0.036513554,0.036197522,0.18502878,0.033821653
0.036056154,0.036358756,0.035873575,0.035817498,0.0364716,0.606717622,0.300813372,0.658710933,0.098647996,0.353880172,0.26250199,0.218812912,0.263741438,0.485758635,0.351582855,0.314705659,0.036020251,0.033633003,0.333824046,0.03469408
0.032602219,0.036198291,0.035712839,0.035613393,0.036324392,0.606451884,0.513274046,0.535201165,0.403048368,0.406471121,0.510164453,0.292671779,0.290793146,0.501282019,0.390013249,0.315087589,0.034622559,0.033380756,0.247792319,0.035940408
0.034740369,0.03610539,0.035848196,0.035898843,0.036436639,0.607511768,0.778760621,0.529093905,0.357050758,0.498387888,0.536522955,0.524078168,0.375517287,0.518606758,0.50093135,0.31419767,0.035609165,0.035272615,0.127779449,0.036148132
0.035891681,0.035979764,0.036076609,0.036159408,0.036567261,0.608669567,0.82300895,0.70639951,0.290466683,0.479719761,0.458584756,0.480125445,0.525759399,0.510938469,0.538257159,0.324786731,0.035855817,0.036323643,0.073079018,0.035400335
0.035809444,0.035785517,0.036288103,0.036080211,0.036534521,0.609205733,0.663717005,0.757480716,0.210568061,0.454352033,0.389870339,0.358474425,0.435221373,0.493943249,0.532955724,0.314723545,0.035979145,0.035819148,0.069720441,0.035981955
0.035357146,0.036224684,0.03639808,0.036224122,0.036616323,0.610381661,0.78761074,0.760485674,0.329268905,0.485197703,0.486167532,0.380804904,0.399214456,0.655205598,0.490883411,0.31480187,0.035609165,0.035608945,0.083163161,0.035732689
0.035727207,0.036435823,0.03642346,0.036235763,0.036636715,0.610985817,0.734513425,0.730438019,0.221057572,0.546302075,0.425604711,0.410733208,0.375404371,0.594740892,0.458557659,0.329122848,0.035896928,0.03611344,0.069156823,0.036646663
0.035357146,0.036579397,0.036448839,0.036552644,0.03682404,0.612294055,0.92920358,0.820580984,0.352113257,0.615858935,0.509932671,0.430219409,0.463194007,0.576445527,0.458339489,0.315610686,0.036308014,0.036029357,0.121346207,0.037560637
0.036755167,0.036866544,0.036529736,0.037073028,0.03714795,0.614230599,0.969465664,0.882327768,0.345120374,0.675821671,0.508420084,0.500150118,0.479599048,0.611350433,0.478394408,0.315432141,0.03729462,0.03712243,0.138780523,0.037020559
0.037207465,0.037195919,0.036597414,0.037237305,0.03731214,0.61530068,0.852173439,0.922277895,0.230734935,0.594639435,0.40612729,0.412540648,0.464819087,0.623220669,0.473852075,0.315588266,0.037253508,0.037332634,0.067516441,0.037768356
0.036590694,0.037559075,0.036999252,0.037599745,0.037586095,0.617161324,0.991452449,0.943413795,0.330959868,0.600762612,0.496141743,0.402542425,0.454727452,0.630301529,0.606340273,0.315971984,0.037376837,0.037206512,0.083705749,0.038017621
0.037495296,0.038023578,0.037337643,0.037925689,0.037856783,0.61887173,0.9759995,0.945632286,0.319372812,0.575116176,0.460786098,0.448478535,0.420017996,0.655900803,0.578474597,0.317226637,0.037705705,0.037879173,0.096063294,0.038183798
0.037413059,0.038336061,0.037566057,0.0381992,0.038109286,0.620369689,0.961831591,0.982865472,0.289065909,0.566649431,0.45498349,0.414310725,0.456311397,0.616592965,0.533646115,0.320890084,0.037952357,0.038173459,0.066605818,0.037934533
0.037618648,0.038412071,0.037747941,0.038297244,0.038269346,0.621005201,0.916030087,0.957256661,0.2547439,0.575823553,0.426555768,0.38595181,0.405353188,0.559107253,0.516059511,0.316296001,0.037829029,0.038215503,0.053375507,0.038183798
0.037454175,0.038648545,0.038031343,0.038446915,0.038446845,0.621901396,0.947367965,0.947535147,0.277794861,0.778371651,0.460717018,0.390654592,0.405303205,0.597719586,0.555471756,0.315494635,0.038034574,0.038257541,0.082126356,0.037602179
0.037700885,0.038614763,0.038196308,0.038349989,0.038483485,0.621966708,0.761362909,0.879468272,0.196836401,0.691614824,0.403849993,0.37180569,0.368231557,0.533238303,0.510082001,0.315389451,0.037952357,0.038047338,0.090435521,0.038059168
0.037330823,0.038623209,0.038433182,0.038439928,0.038598785,0.622351121,0.875,0.86553697,0.300346314,0.655055897,0.47524812,0.383628729,0.403249832,0.54314138,0.537244567,0.315414209,0.037705705,0.038173459,0.063520638,0.038142257
0.037618648,0.038614764,0.038585458,0.038527993,0.038708636,0.622090482,0.9,0.849453713,0.268906331,0.648499359,0.44927859,0.421532222,0.394981831,0.539207143,0.504452999,0.315430584,0.037911246,0.038383668,0.041865493,0.037851444
0.037742005,0.038597873,0.038615066,0.038488349,0.038744221,0.621154214,0.8124992,0.866816463,0.24880956,0.696889334,0.423697518,0.378909255,0.409560569,0.53722018,0.459580527,0.315416278,0.037746811,0.038173459,0.057693076,0.037602179
0.037330823,0.038479636,0.038674285,0.038377612,0.038726798,0.619707898,0.699999086,0.80739688,0.280632809,0.636421476,0.426418711,0.360177972,0.374336564,0.51368562,0.470394963,0.315412171,0.037376837,0.037668964,0.05182135,0.037560637
0.037289702,0.038471191,0.038653136,0.038289734,0.038704787,0.618760554,0.685714286,0.734638589,0.246205045,0.6600518,0.440706844,0.374128769,0.36820278,0.539179326,0.441561786,0.315419544,0.037376837,0.038005294,0.028881238,0.037602179
0.036878519,0.03837829,0.038610837,0.038245196,0.038694533,0.618059158,0.522725818,0.636249313,0.317428823,0.597401665,0.446466271,0.390654592,0.384593817,0.519510199,0.434165931,0.315475663,0.037171291,0.037500799,0.059989611,0.03810071
0.037413059,0.038369843,0.038602377,0.038384113,0.03877922,0.618157128,0.785712762,0.665352423,0.31023352,0.558925051,0.478126376,0.4215632,0.422081735,0.53920493,0.446083034,0.315530713,0.037705705,0.038089376,0.061161012,0.03751909
0.037659769,0.038302279,0.038560078,0.038280017,0.038739922,0.61770654,0.452379429,0.58612621,0.219198871,0.553604162,0.403770522,0.385904211,0.394950294,0.525338324,0.434136048,0.315441406,0.037664594,0.038005294,0.05297172,0.03739446
0.03716635,0.038260052,0.038479711,0.038168464,0.038684499,0.617021754,0.257144216,0.495950979,0.240295405,0.447076834,0.434932449,0.35076104,0.386605231,0.531215315,0.420885525,0.315618041,0.037253508,0.037837129,0.037116797,0.038017621
0.037084113,0.038352952,0.03852201,0.038304854,0.038755498,0.616124863,0.685713032,0.461997201,0.295008251,0.496666972,0.486981123,0.419214694,0.392915765,0.563093292,0.464079608,0.315832619,0.037582377,0.037921211,0.031983243,0.038308434
0.037700885,0.038496527,0.038547389,0.038494143,0.038867884,0.615729316,0.885714495,0.609131224,0.289609698,0.511308285,0.463532465,0.443174572,0.436770322,0.575017376,0.457967436,0.244751315,0.037911246,0.038551833,0.037282939,0.037809903
0.037783121,0.038437409,0.03851355,0.03845173,0.038866762,0.615143749,0.542857979,0.706142102,0.251670805,0.482817672,0.409628106,0.378897787,0.418014159,0.527400552,0.437177917,0.31636395,0.037746811,0.03813142,0.04005897,0.037269825
0.037454175,0.038386736,0.038454331,0.038240792,0.03876501,0.614091196,0.181817829,0.535050183,0.235949061,0.401128297,0.406353621,0.332279114,0.359852293,0.529199954,0.42812948,0.314870598,0.037417943,0.037753046,0.032048438,0.037560637
0.036714046,0.038420518,0.038450102,0.038198516,0.038736052,0.613168492,0.536586204,0.416507618,0.316565133,0.492050741,0.463898845,0.376475207,0.36011131,0.549174721,0.447544339,0.314058823,0.037130185,0.03712243,0.058910744,0.037560637
0.03716635,0.038327618,0.038450102,0.038170331,0.038712358,0.61247364,0.536586204,0.414378108,0.273289557,0.435174806,0.4435851,0.407416805,0.384581285,0.519488746,0.449047458,0.314790845,0.037212402,0.037900192,0.030784502,0.03693747
0.036960756,0.038048915,0.038382424,0.037940775,0.038576626,0.61110506,0.170730413,0.410613501,0.223022339,0.365156963,0.400364578,0.354990485,0.38020823,0.476578385,0.424996018,0.315121025,0.03692464,0.037416716,0.048195685,0.037269825
0.036714046,0.037939123,0.038297826,0.037900138,0.03852762,0.61052397,0.365852669,0.35264286,0.290011358,0.433736393,0.466991671,0.374011261,0.382416443,0.515417368,0.41934393,0.314848096,0.03692464,0.03745876,0.050231441,0.038059168
0.036878519,0.038099588,0.038352815,0.038140013,0.038634896,0.611088155,0.829269587,0.452020194,0.305440125,0.541051316,0.498722091,0.455840534,0.422107105,0.579308191,0.468628988,0.315750241,0.037664594,0.037668964,0.050002208,0.037892991
0.037618648,0.038167152,0.038403573,0.038243734,0.038691644,0.611190077,0.731708459,0.642493947,0.265504752,0.528201384,0.43219812,0.426573445,0.445827428,0.55711436,0.46717779,0.315761538,0.037705705,0.03813142,0.046265082,0.038142257
0.037351381,0.038285389,0.038416263,0.03839719,0.038784613,0.611732203,0.878050151,0.816404812,0.288478144,0.546012709,0.460734235,0.395352666,0.441221366,0.56907248,0.453512011,0.315478134,0.037829029,0.03813142,0.042956978,0.039305496
0.037865358,0.038766784,0.038517781,0.038892925,0.03907786,0.613397585,0.901409263,0.840899024,0.325494263,0.595081677,0.5231347,0.470842933,0.458955875,0.65652559,0.484514355,0.315497799,0.039144503,0.038656934,0.121238951,0.040094835
0.039222263,0.039341079,0.038750424,0.039490397,0.039465165,0.615569778,0.965115535,0.920149757,0.32453175,0.700326754,0.496096163,0.500838604,0.506864779,0.677663599,0.531307884,0.315375327,0.039761134,0.039897153,0.100462882,0.040261012
0.039715683,0.039788691,0.039054975,0.039944936,0.039813084,0.617383623,0.86999936,0.917416202,0.23073779,0.721876647,0.454439674,0.443107147,0.502086968,0.645531299,0.55816246,0.315348775,0.040336655,0.040611851,0.077161046,0.041050355
0.040291338,0.04043055,0.039410285,0.040514944,0.040245123,0.619655035,0.946428571,0.932701999,0.294822249,0.729012887,0.494948456,0.442156484,0.481195261,0.691421866,0.575445443,0.315346656,0.040829958,0.041032264,0.094530167,0.041922782
0.0406614,0.041199091,0.039854423,0.041190037,0.040761501,0.622080122,0.920289391,0.917481789,0.30221236,0.751419761,0.49934764,0.479882286,0.483604308,0.719998313,0.607044843,0.315344013,0.041898781,0.041368594,0.108233666,0.042338225
0.041483766,0.041815613,0.040404308,0.041780631,0.041261566,0.62446805,0.971631193,0.951989729,0.313431944,0.819529912,0.469628125,0.458579134,0.495034586,0.680722144,0.647682164,0.315335574,0.042022104,0.042209419,0.094908717,0.04246286
0.041648239,0.042297008,0.040933043,0.042216533,0.041693988,0.626412743,0.972222222,0.960747672,0.335713695,0.889638114,0.451327275,0.418591496,0.462493959,0.648160123,0.638483323,0.315330012,0.042145432,0.042251463,0.132944549,0.042338225
0.041853833,0.042719283,0.041368721,0.042464996,0.042024527,0.627606898,0.948904666,0.970463665,0.294790059,0.867295197,0.435863944,0.390654592,0.415920526,0.634664058,0.60217365,0.31534174,0.041980998,0.042377584,0.056098961,0.042047418
0.041812712,0.042921976,0.041791709,0.04253229,0.042240679,0.628008528,0.897810267,0.945398604,0.240068282,0.830057972,0.425520575,0.369417594,0.383942671,0.585251112,0.59831141,0.315352623,0.042063215,0.042335545,0.090450243,0.041631975
0.041812712,0.042862858,0.042147019,0.042436646,0.042339971,0.627691112,0.823529412,0.894911641,0.228408866,0.856326177,0.417613427,0.354453547,0.35972142,0.528560633,0.573677639,0.315364507,0.041898781,0.042083298,0.053051636,0.040427189
0.041237056,0.042474364,0.042261226,0.041965404,0.042196275,0.626039744,0.595419556,0.774889768,0.179197447,0.710650547,0.367572906,0.307073778,0.310974377,0.459058501,0.488017007,0.315383232,0.04132326,0.040864099,0.116849878,0.041216532
0.040167981,0.042220999,0.042375433,0.041918194,0.042226076,0.625438375,0.716666667,0.713384507,0.323731287,0.710650547,0.494753898,0.369026129,0.359380617,0.487764483,0.487310682,0.315375453,0.041035498,0.040695934,0.124431387,0.040385647
0.040496927,0.04182406,0.042388123,0.041605701,0.042095331,0.623749217,0.55,0.620510687,0.178790652,0.651950117,0.390675366,0.388432491,0.340030595,0.457273578,0.453282842,0.31542892,0.040912175,0.040864099,0.112866694,0.040468736
0.039921271,0.041503131,0.042328904,0.041425464,0.042003868,0.622206424,0.516279214,0.593639478,0.253381952,0.644586172,0.448976376,0.351361208,0.398992007,0.472905175,0.429633388,0.315564989,0.040583306,0.040569813,0.085987563,0.041341163
0.040291338,0.041444011,0.042269686,0.041600368,0.042091917,0.621808133,0.602563282,0.554896964,0.294981773,0.630941086,0.500086216,0.441814477,0.402793192,0.528479049,0.430006735,0.315518802,0.041199932,0.041074308,0.085508066,0.041091897
0.04090811,0.04157914,0.042142789,0.041632671,0.04211742,0.621150756,0.403224774,0.505061096,0.23483386,0.567347569,0.427756352,0.423956553,0.430262894,0.57097491,0.408616158,0.317560798,0.040994392,0.04149472,0.071751991,0.041881241
0.040866994,0.041714268,0.042083571,0.041921176,0.042285658,0.621049079,0.709677419,0.57072727,0.303025702,0.602407534,0.493990185,0.418954313,0.463360907,0.570448127,0.430230744,0.292383985,0.041487695,0.041704924,0.054496434,0.042255136
0.04144265,0.042094315,0.042075111,0.042239979,0.042493118,0.620927709,0.854837677,0.656384189,0.285348529,0.579686908,0.467045138,0.451948691,0.439117334,0.625075274,0.446352038,0.313048492,0.041980998,0.042251463,0.050902315,0.041548887
0.041894948,0.042313899,0.042024353,0.042213661,0.042531004,0.61996851,0.580645161,0.716625276,0.22841553,0.470313384,0.399634108,0.373446979,0.418196247,0.589557028,0.432771553,0.315006535,0.041857669,0.041957172,0.058832931,0.041258074
0.041319292,0.042297008,0.041986284,0.042097757,0.042507707,0.618660298,0.467740903,0.634478467,0.256589457,0.419205968,0.425203318,0.339454119,0.368691639,0.537520645,0.436727935,0.315151361,0.04132326,0.041368594,0.080507004,0.041008808
0.040579164,0.042280117,0.042045502,0.041936179,0.042442106,0.616898136,0.383332267,0.474384135,0.225909711,0.39417988,0.42772693,0.362485527,0.340807985,0.537500219,0.468737297,0.315198636,0.04132326,0.041410638,0.063135779,0.042130506
0.040866994,0.04233079,0.042138559,0.04220783,0.042597855,0.616405551,0.833333333,0.560181547,0.300733977,0.483791897,0.515347192,0.436454412,0.423692643,0.551988408,0.479441764,0.315152536,0.041693235,0.041704924,0.043135737,0.041964329
0.041771596,0.042271672,0.042299295,0.042332736,0.042694264,0.615840186,0.793103448,0.670654721,0.238378262,0.491438049,0.433215371,0.441097566,0.429614727,0.528652339,0.502541961,0.315089223,0.041980998,0.042419628,0.042567913,0.042712126
0.042223894,0.042508146,0.042527708,0.042668927,0.04291276,0.615830719,0.96969697,0.869748227,0.311508064,0.561977237,0.490419654,0.420603211,0.476043792,0.592028094,0.524922124,0.314756578,0.042309866,0.042755958,0.075579549,0.042421313
0.042223894,0.042744621,0.042637685,0.042794708,0.043037239,0.615368035,0.863635394,0.880036949,0.266741142,0.631814493,0.425666585,0.414271628,0.410195827,0.592358957,0.48486804,0.31487342,0.042248202,0.042629832,0.043009554,0.041590428
0.042059421,0.042862858,0.042688444,0.042597549,0.042983959,0.614335918,0.560605091,0.80109476,0.213841639,0.521868491,0.392065202,0.33362423,0.380061819,0.566908099,0.465672567,0.315137642,0.042268755,0.042125337,0.059663638,0.041341163
0.0406614,0.042702392,0.042633455,0.042381797,0.042893827,0.61336906,0.469696,0.631325083,0.313299815,0.566406386,0.427843965,0.335388381,0.335797149,0.507099803,0.431350494,0.315104866,0.040953281,0.041473696,0.086673158,0.041091897
0.04090811,0.042525036,0.042515019,0.04215365,0.042773543,0.61229771,0.240739556,0.419827843,0.220425209,0.541097521,0.427756352,0.364676492,0.337276543,0.503375646,0.411242967,0.307214806,0.041282149,0.041452676,0.088980208,0.040593366
0.040373575,0.042094314,0.042417731,0.041832933,0.04258205,0.611130324,0.158729998,0.283375699,0.286637132,0.440424181,0.411750416,0.351470556,0.351390281,0.450870681,0.417506229,0.315086082,0.040418872,0.040695934,0.144717444,0.041258074
0.040209102,0.04185784,0.042417731,0.041843926,0.042549472,0.611119117,0.412697993,0.26402267,0.324644194,0.508447071,0.486511868,0.399410892,0.393214136,0.491279712,0.449047458,0.316062867,0.040871063,0.040864099,0.083777253,0.041964329
0.040949231,0.04193385,0.042515019,0.042090121,0.042654677,0.611980521,0.682540005,0.414031018,0.314460146,0.50262551,0.488516749,0.463712013,0.43742963,0.557502418,0.4809719,0.315919898,0.041734346,0.041578803,0.102145325,0.041902011
0.041524886,0.042047865,0.042491754,0.042233183,0.04272912,0.612711113,0.658729998,0.583800365,0.22959536,0.470188718,0.439682137,0.424459187,0.458310491,0.565804763,0.441601225,0.315662304,0.041898781,0.042335545,0.064904448,0.041964329
0.041545444,0.042225221,0.042491754,0.042349639,0.042801664,0.613377215,0.682540005,0.67542217,0.240997272,0.531058489,0.447493426,0.390654592,0.429614727,0.579705137,0.449047458,0.315464088,0.041816563,0.042377584,0.062479627,0.041548887
0.041607123,0.042419469,0.042373317,0.042286771,0.042783456,0.613453127,0.523810008,0.621527194,0.223357713,0.520266115,0.417565903,0.372379947,0.378175555,0.583852912,0.411617271,0.31546803,0.041734346,0.041915133,0.082875043,0.041839694
0.041113704,0.042537706,0.042314099,0.042343212,0.042822853,0.613685747,0.63491999,0.613442775,0.284236672,0.563651817,0.461966545,0.384213407,0.394205877,0.566764579,0.430213699,0.315390806,0.041611018,0.041915133,0.074685751,0.042172048
0.04144265,0.042579933,0.042373317,0.042493249,0.042917138,0.613782236,0.761903988,0.640389918,0.296675195,0.500490863,0.464457748,0.42315706,0.406471206,0.550168762,0.468228703,0.315388888,0.041734346,0.042335545,0.043800302,0.042213595
0.041730475,0.042643274,0.042462145,0.04260733,0.043002039,0.614084172,0.777778004,0.72662188,0.252286254,0.520137229,0.446175337,0.410031056,0.427500249,0.554686824,0.477979554,0.315388756,0.042186538,0.042461667,0.069434426,0.042421313
0.041730475,0.042736174,0.042597501,0.042753642,0.043110287,0.614204133,0.870967742,0.806769225,0.285905617,0.466268057,0.456523506,0.403478026,0.423521477,0.560967174,0.493381082,0.315384837,0.042063215,0.042545749,0.042456451,0.043584553
0.042141658,0.043150004,0.042902053,0.043244613,0.043416034,0.615366927,1,0.887612035,0.356437958,0.599891182,0.515712957,0.461119161,0.460884425,0.630171397,0.549927366,0.315360183,0.043090927,0.043071263,0.108717368,0.044581615
0.043087381,0.043707408,0.043240444,0.043909165,0.043852349,0.617464012,1,0.963065001,0.340676045,0.754675941,0.503879765,0.501187015,0.503976186,0.660279659,0.559469497,0.315347076,0.044077533,0.043975152,0.089028578,0.044249261
0.044197572,0.044129684,0.043473087,0.044239815,0.044147292,0.618655028,0.823528969,0.946957702,0.204939987,0.744049137,0.423904142,0.423823332,0.479213335,0.630747193,0.52378177,0.315337549,0.044611947,0.044689856,0.096000202,0.044249261
0.043745273,0.044543513,0.043712075,0.044460259,0.044388614,0.619767545,0.823528969,0.887038959,0.336394636,0.776846972,0.4435851,0.374414534,0.426181716,0.628875656,0.525925532,0.315352694,0.043748664,0.044143317,0.083680512,0.044290808
0.043745273,0.044923562,0.043948948,0.044621281,0.04459382,0.620753035,0.826087053,0.827988784,0.253902196,0.852969132,0.446062522,0.392698876,0.384554456,0.621351459,0.525140664,0.31533897,0.04415975,0.044647812,0.045857089,0.043667641
0.043950862,0.044940453,0.044164672,0.04451787,0.044645374,0.620624645,0.64285649,0.766643486,0.189866938,0.730691919,0.406458333,0.362036441,0.371895273,0.544645662,0.518986422,0.315349136,0.04452973,0.044143317,0.101802527,0.044747792
0.04382751,0.044974235,0.044460764,0.044814249,0.044889221,0.621362552,0.899999289,0.792608119,0.306276215,0.749115946,0.508789119,0.41312058,0.418591514,0.547976813,0.54442576,0.315348274,0.044488619,0.044689856,0.113964488,0.046284933
0.044362045,0.045388066,0.044879523,0.045531729,0.045375724,0.623223245,1,0.851658294,0.386481894,0.811896289,0.534295808,0.5210263,0.483172814,0.625132355,0.582956894,0.315347563,0.045762987,0.045404554,0.146246364,0.046077209
0.046171249,0.045759668,0.045272901,0.045939818,0.045734998,0.624701008,0.882812,0.933132474,0.257684386,0.786558103,0.431705674,0.455390823,0.502493972,0.616564689,0.574726533,0.315344889,0.046174073,0.046119258,0.131882507,0.046534198
0.04571895,0.046215726,0.04569166,0.046366451,0.046114277,0.6261331,0.918518954,0.939420617,0.277953492,0.846053766,0.469829281,0.40241744,0.473469001,0.633619265,0.582229125,0.315335708,0.04646183,0.046539671,0.124711093,0.048362146
0.046089012,0.04717007,0.046178097,0.047269128,0.046765885,0.629152717,1,0.939420617,0.375716922,0.87437665,0.547601327,0.498933124,0.48316382,0.73718752,0.599926772,0.315335096,0.047818416,0.047086204,0.132799438,0.047489714
0.047898216,0.047727473,0.046474188,0.047575872,0.047136145,0.630452798,0.779069767,0.904196115,0.135175182,0.786894987,0.395692522,0.435520493,0.455849666,0.653092019,0.538980286,0.31533439,0.048517259,0.048095195,0.157928828,0.046534198
0.047404797,0.047778146,0.046706832,0.047457209,0.047260696,0.630061045,0.641176847,0.810027738,0.150261541,0.711558725,0.390233158,0.307852441,0.397039403,0.551030405,0.520201463,0.315351344,0.04740733,0.047002122,0.166946723,0.04657574
0.046171249,0.047879493,0.046943706,0.047392146,0.047370359,0.629422324,0.619047696,0.68067969,0.237684195,0.706680977,0.445948954,0.34854436,0.325942106,0.56097333,0.521495088,0.315382793,0.046708482,0.046791918,0.11924105,0.047572802
0.046294606,0.04809063,0.047277866,0.04768599,0.047646239,0.629496084,0.735294118,0.665816163,0.338235304,0.701640637,0.500274104,0.439421887,0.400402892,0.58204937,0.551161327,0.315376035,0.047078462,0.047170287,0.093880324,0.047655891
0.047240324,0.047947056,0.047683935,0.047909998,0.047887476,0.629124633,0.742424242,0.700193571,0.25601296,0.670612495,0.448216856,0.441330587,0.443314522,0.514353035,0.574776679,0.31537657,0.047653982,0.047800909,0.137398817,0.048237511
0.047281445,0.048099075,0.048039245,0.048256056,0.048193447,0.629235318,0.848484849,0.778096363,0.300581405,0.716281597,0.475954675,0.421230336,0.465538361,0.570051109,0.556594716,0.315372659,0.047777305,0.04826336,0.05355006,0.0486945
0.047733743,0.048538242,0.048284578,0.048641334,0.048529112,0.62965051,0.931818667,0.844824052,0.27799972,0.72998813,0.468732257,0.438351632,0.442372656,0.62619909,0.52101089,0.315356337,0.048229502,0.048851937,0.017674065,0.048985307
0.048391635,0.049028081,0.04858067,0.048996555,0.048858048,0.629908769,0.984848485,0.927136462,0.333377616,0.736936861,0.459447335,0.42460989,0.450680213,0.63593135,0.536264194,0.315358643,0.048435042,0.048767855,0.07991184,0.047967474
0.048679466,0.049108314,0.048726601,0.048889134,0.048937152,0.628775355,0.706106971,0.878793664,0.185981208,0.708391477,0.388374783,0.357931788,0.386266288,0.556388129,0.491639757,0.315364081,0.049010562,0.048557651,0.097079069,0.047489714
0.047610391,0.049074532,0.048637773,0.04865593,0.048912676,0.626886444,0.561403509,0.753023384,0.235292236,0.639974906,0.41715688,0.32371261,0.349395682,0.534773093,0.424036393,0.3153908,0.047612871,0.047716826,0.129911945,0.047406625
0.047034735,0.048905622,0.048629313,0.048472351,0.048877137,0.624991908,0.463917172,0.576147046,0.237337674,0.5655013,0.438945787,0.365054295,0.334956115,0.509544627,0.446624658,0.315468784,0.047653982,0.047632743,0.093644782,0.047365084
0.045595593,0.048635365,0.048713911,0.048335909,0.048840303,0.623167486,0.410292417,0.475706559,0.321033192,0.577304099,0.441261802,0.38491241,0.372880773,0.491012799,0.473738669,0.315891683,0.047366219,0.046418802,0.140027634,0.050896344
0.048144926,0.049023859,0.049153819,0.049439269,0.049469459,0.624825096,0.983854685,0.61914508,0.358742324,0.695211806,0.641239366,0.551701833,0.534942445,0.612871544,0.577335122,0.315805165,0.050408254,0.049020102,0.119628012,0.050979432
0.05209228,0.049636158,0.049500669,0.050202981,0.049999746,0.62592059,0.742321726,0.713674199,0.144969127,0.637642435,0.447933568,0.557589773,0.541905746,0.656415019,0.548220476,0.31578884,0.052175926,0.051542577,0.160384144,0.051976495
